PROCESO,AMBITO,ESTADO ELECCION,SUBNIVEL ENTIDAD,CARGO,TIPO ASOCIACION,SUJETO OBLIGADO,SIGLAS,NOMBRE COMPLETO,FECHA INICIO PROCESO,FECHA FIN PROCESO,FECHA HORA APROBACION,ESTATUS CONTABILIDAD,FECHA HORA CANCELACION,TOPE DE GASTOS,FINANCIEROS,OPERATIVOS DE LA CAMPAÑA,PRODUCCIÓN DE LOS MENSAJES PARA RADIO Y T.V.,PROPAGANDA,"PROPAGANDA EN DIARIOS, REVISTAS Y OTROS MEDIOS IMPRESOS",PROPAGANDA EN VÍA PÚBLICA,PROPAGANDA EXHIBIDA EN PÁGINAS DE INTERNET,PROPAGANDA UTILITARIA,TOTAL GASTOS
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 3-PABELLON DE ARTEAGA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,GLORIA ESMERALDA MORALES VAZQUEZ,19/04/2021,02/06/2021,31/03/2021 11:20:57 p.m.,ACTIVO,,636176.72,,,143.78,,,,,,143.78
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 3-PABELLON DE ARTEAGA,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,CUAUHTEMOC ESCOBEDO TEJADA,19/04/2021,02/06/2021,31/03/2021 11:26:30 p.m.,ACTIVO,,636176.72,,14439,,18444,,,,30711,63594
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 4-SAN FRANCISCO DE LOS ROMO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JOSE DE JESUS MARTINEZ MEDINA,19/04/2021,02/06/2021,31/03/2021 11:38:47 p.m.,ACTIVO,,871824.27,,128.17,,,,,,,128.17
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 4-SAN FRANCISCO DE LOS ROMO,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,EVELYN ZIARAT RODRIGUEZ RODRIGUEZ,19/04/2021,02/06/2021,31/03/2021 11:45:20 p.m.,ACTIVO,,871824.27,,42136.51,,59021.8,,,,13632.5,114790.81
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 4-SAN FRANCISCO DE LOS ROMO,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CYNTHIA GUADALUPE PONCE VAZQUEZ,19/04/2021,02/06/2021,31/03/2021 11:36:20 p.m.,ACTIVO,,871824.27,,,,,,19600,,,19600
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 4-SAN FRANCISCO DE LOS ROMO,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,PAZ CATALINA TOSTADO JIMENEZ,19/04/2021,02/06/2021,31/03/2021 11:51:06 p.m.,ACTIVO,,871824.27,,,197.04,,,,,,197.04
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 4-SAN FRANCISCO DE LOS ROMO,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,JOSE DE JESUS ALTAMIRA ACOSTA,19/04/2021,02/06/2021,31/03/2021 11:52:59 p.m.,ACTIVO,,871824.27,,34819.94,,14999.96,,,,4000,53819.9
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 5-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ERNESTO REYES MEDINA,19/04/2021,02/06/2021,31/03/2021 07:42:55 p.m.,ACTIVO,,743556.95,,,,359.38,,,,,359.38
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 5-AGUASCALIENTES,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,JUVENTINO DE LIRA MORA,19/04/2021,02/06/2021,31/03/2021 07:57:29 p.m.,ACTIVO,,743556.95,,44450.83,,59021.8,,,,13060,116532.63
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 5-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ALDO JORGE GALVAN CRUZ,19/04/2021,02/06/2021,31/03/2021 07:47:51 p.m.,ACTIVO,,743556.95,,,168.05,,,,,,168.05
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 5-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,RAUL SILVA PEREZCHICA,19/04/2021,02/06/2021,31/03/2021 07:59:05 p.m.,ACTIVO,,743556.95,,3800,,,,,,3500,7300
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 6-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,DANIELA MIYUKY LOPEZ MUÑOZ,19/04/2021,02/06/2021,02/04/2021 01:24:27 p.m.,ACTIVO,,758893.26,,111.56,,366.79,,,,,478.35
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 6-AGUASCALIENTES,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,NANCY KARINA LOZANO SANDOVAL,19/04/2021,02/06/2021,02/04/2021 01:34:27 p.m.,ACTIVO,,758893.26,,78264.4,,63841.8,,,,13380,155486.2
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 6-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MOISES CORNEJO CAPETILLO,19/04/2021,02/06/2021,02/04/2021 01:22:51 p.m.,ACTIVO,,758893.26,,,,,,132742.78,,,132742.78
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 6-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,JACOB RODRIGUEZ RAMIREZ,19/04/2021,02/06/2021,02/04/2021 01:29:11 p.m.,ACTIVO,,758893.26,,,171.51,,,,,,171.51
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 6-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,JAIME GONZALEZ DE LEON,19/04/2021,02/06/2021,02/04/2021 01:35:51 p.m.,ACTIVO,,758893.26,,45800,,39325,,,17500,8097,110722
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 7-JESUS MARIA,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARCO ANTONIO CHAPA MONTOYA,19/04/2021,02/06/2021,21/04/2021 10:52:12 a.m.,ACTIVO,,753094.91,,110.71,,,,,,,110.71
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 7-JESUS MARIA,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,ERNESTO ANTONIO MERCHER GALVEZ,19/04/2021,02/06/2021,02/04/2021 01:45:19 p.m.,ACTIVO,,753094.91,,,170.2,,,,,,170.2
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 7-JESUS MARIA,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,LAURA PATRICIA PONCE LUNA,19/04/2021,02/06/2021,02/04/2021 01:48:11 p.m.,ACTIVO,,753094.91,,28440.88,,38409.54,,16711.65,,25007.97,108570.04
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 8-CALVILLO,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,NELSI DANILA SANDOVAL ESCOBAR,19/04/2021,02/06/2021,01/04/2021 01:58:47 p.m.,ACTIVO,,723021.67,,106.29,,,,,,,106.29
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 8-CALVILLO,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,ANTONIO RUBIO GONZALEZ,19/04/2021,02/06/2021,01/04/2021 02:13:13 p.m.,ACTIVO,,723021.67,,45015.15,,58346.8,,,,13060,116421.95
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 8-CALVILLO,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,DIEGO ARMANDO VAZQUEZ ALBOR,19/04/2021,02/06/2021,01/04/2021 02:06:34 p.m.,ACTIVO,,723021.67,,,163.41,,,,,,163.41
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 8-CALVILLO,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,ADAN VALDIVIA LOPEZ,19/04/2021,02/06/2021,01/04/2021 01:44:36 p.m.,ACTIVO,,723021.67,,23509.5,,,,,,,23509.5
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 9-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,WALTER SCHADTLER CONTRERAS,19/04/2021,02/06/2021,31/03/2021 07:16:05 p.m.,ACTIVO,,776757.39,,,,375.43,,,,,375.43
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 9-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MA LETICIA SIGALA GARCIA,19/04/2021,02/06/2021,31/03/2021 07:25:41 p.m.,ACTIVO,,776757.39,,,175.55,,,,,,175.55
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 9-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,ALMA HILDA MEDINA MACIAS,19/04/2021,02/06/2021,31/03/2021 07:32:23 p.m.,ACTIVO,,776757.39,,30635.71,,16327,,,,24212.17,71174.88
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 10-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,VICTORIA DE LOS ANGELES TOPETE MIER,19/04/2021,02/06/2021,01/04/2021 08:25:28 p.m.,ACTIVO,,788080.46,,115.85,,380.91,,,,,496.76
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 10-AGUASCALIENTES,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,MARIA DEL CARMEN MAYELA MACIAS ALVARADO,19/04/2021,02/06/2021,01/04/2021 08:33:47 p.m.,ACTIVO,,788080.46,,60275.65,,60846.8,,,,13632.5,134754.95
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 10-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,JOSE BRAYAN ARREDONDO MERCADO,19/04/2021,02/06/2021,01/04/2021 08:17:58 p.m.,ACTIVO,,788080.46,,7000,,,,,,,7000
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 10-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,DANIELA MALINALY MARQUEZ SALTO,19/04/2021,02/06/2021,01/04/2021 08:21:13 p.m.,ACTIVO,,788080.46,,,,,,48098.54,,,48098.54
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 10-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,NORMA LIDIA HERNANDEZ RODRIGUEZ,19/04/2021,02/06/2021,01/04/2021 08:29:01 p.m.,ACTIVO,,788080.46,,,178.11,,,,,,178.11
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 10-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,NANCY XOCHITL MACIAS PACHECO,19/04/2021,02/06/2021,01/04/2021 08:16:25 p.m.,ACTIVO,,788080.46,,13960,,,,,,3208,17168
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 11-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,PATRICIA BETZABEL CARDENAS DELGADO,19/04/2021,02/06/2021,31/03/2021 02:30:31 p.m.,ACTIVO,,736677.11,,,,356.05,,,,,356.05
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 11-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ANA PATRICIA MEJIA SANTANA,19/04/2021,02/06/2021,31/03/2021 02:24:51 p.m.,ACTIVO,,736677.11,,,,3155,,,,15000,18155
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 11-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,ALFONSO RAFAEL ACUÑA GARDEA,19/04/2021,02/06/2021,31/03/2021 02:28:07 p.m.,ACTIVO,,736677.11,,,,,,105741.37,,,105741.37
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 11-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,GUADALUPE VENEGAS CENICEROS,19/04/2021,02/06/2021,31/03/2021 02:35:16 p.m.,ACTIVO,,736677.11,,,166.49,,,,,,166.49
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 11-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,GLADYS ADRIANA RAMIREZ AGUILAR,19/04/2021,02/06/2021,31/03/2021 02:44:05 p.m.,ACTIVO,,736677.11,,7500,,,,,,,7500
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 12-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,JAIRO ESTEBAN DIAZ MARTINEZ,19/04/2021,02/06/2021,01/04/2021 10:54:59 p.m.,ACTIVO,,758228.73,,111.47,,366.47,,,,,477.94
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 12-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO REVOLUCIONARIO INSTITUCIONAL,PRI,ELSA LUCIA ARMENDARIZ SILVA,19/04/2021,02/06/2021,01/04/2021 10:48:31 p.m.,ACTIVO,,758228.73,,10842.33,,15660,,,,5104,31606.33
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 12-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,JOSE DE JESUS DE LA CRUZ LUEVANO,19/04/2021,02/06/2021,02/04/2021 11:19:56 p.m.,ACTIVO,,758228.73,,,171.36,,,,,,171.36
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 12-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,SANJUANA MARTINEZ MELENDEZ,19/04/2021,02/06/2021,01/04/2021 11:29:01 p.m.,ACTIVO,,758228.73,,14439,,43789.86,,32402.79,,20323.2,110954.85
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 13-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,RICARDO GONZALEZ PEREZ MALDONADO,19/04/2021,02/06/2021,02/04/2021 08:29:42 p.m.,ACTIVO,,672504.36,,98.86,,,,,,,98.86
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 13-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,MIRIAM GONZALEZ VILLALPANDO,19/04/2021,02/06/2021,02/04/2021 08:28:20 p.m.,ACTIVO,,672504.36,,,,,,26721.41,,,26721.41
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 13-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,FERNANDO RUIZ LAGUNA,19/04/2021,02/06/2021,02/04/2021 08:32:42 p.m.,ACTIVO,,672504.36,,,151.99,,,,,,151.99
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 13-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,JEDSABEL SANCHEZ MONTES,19/04/2021,02/06/2021,02/04/2021 08:35:47 p.m.,ACTIVO,,672504.36,,,,9288,,27221.34,,,36509.34
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 14-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ALEJANDRO BECERRIL JUAREZ,19/04/2021,02/06/2021,31/03/2021 01:09:13 p.m.,ACTIVO,,716767.27,,105.37,,346.44,,,,,451.81
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 14-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CHRISTIAN ALEXANDER HERNANDEZ GARCIA,19/04/2021,02/06/2021,31/03/2021 12:58:54 p.m.,ACTIVO,,716767.27,,,,,,37409.98,,,37409.98
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 14-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,LORENA DE LEON GARCIA,19/04/2021,02/06/2021,31/03/2021 01:17:51 p.m.,ACTIVO,,716767.27,,,161.99,,,,,,161.99
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 14-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,SALVADOR MAXIMILIANO RAMIREZ HERNANDEZ,19/04/2021,02/06/2021,31/03/2021 01:32:36 p.m.,ACTIVO,,716767.27,,31500,,54600,,,,12995,99095
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 15-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,LOURDES LESLIE CARDENAS MORALES,19/04/2021,02/06/2021,23/04/2021 03:31:54 p.m.,ACTIVO,,687554.01,,101.08,,,,,,,101.08
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 15-AGUASCALIENTES,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,ROSA MARIA BONILLA BARRON,19/04/2021,02/06/2021,31/03/2021 03:59:35 p.m.,ACTIVO,,687554.01,,37593.39,,3850,,,,13060,54503.39
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 15-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,MABEL GUADALUPE HARO PERALTA,19/04/2021,02/06/2021,31/03/2021 01:55:27 p.m.,ACTIVO,,687554.01,,,155.39,,,,,,155.39
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 15-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,PATRICIA GARCIA GARCIA,19/04/2021,02/06/2021,31/03/2021 02:02:40 p.m.,ACTIVO,,687554.01,,11500,,,,,,,11500
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 16-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,MARIA GUADALUPE ARELLANO ESPINOSA,19/04/2021,02/06/2021,31/03/2021 05:58:58 p.m.,ACTIVO,,715881.23,,105.24,,346,,,,,451.24
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 16-AGUASCALIENTES,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,MILTON CARLOS ALVAREZ GARCIA,19/04/2021,02/06/2021,31/03/2021 06:10:38 p.m.,ACTIVO,,715881.23,,36950.83,,60846.8,,,,13060,110857.63
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 16-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,JOSE ROSARIO MURO TORREZ,19/04/2021,02/06/2021,31/03/2021 06:05:02 p.m.,ACTIVO,,715881.23,,,161.79,,,,,,161.79
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 16-AGUASCALIENTES,DIPUTADO LOCAL MR,COA,POR AGUASCALIENTES,PAN-PRD,EMANUELLE SANCHEZ NAJERA,19/04/2021,02/06/2021,31/03/2021 06:15:18 p.m.,ACTIVO,,715881.23,,9152,,43035.08,,69510.15,,20323.2,142020.43
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 17-AGUASCALIENTES,DIPUTADO LOCAL MR,C,MOVIMIENTO CIUDADANO,MOVIMIENTO CIUDADANO,ELSA NOHEMI DE LUNA GOMEZ,19/04/2021,02/06/2021,31/03/2021 06:45:13 p.m.,ACTIVO,,729171.83,,107.19,,352.44,,,,,459.63
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 17-AGUASCALIENTES,DIPUTADO LOCAL MR,C,NUEVA ALIANZA AGUASCALIENTES,NUEVA ALIANZA AGUASCALIENTES,DULCE KARINA ANAYA DELGADILLO,19/04/2021,02/06/2021,31/03/2021 06:55:38 p.m.,ACTIVO,,729171.83,,44578.27,,60846.8,,,,13952.5,119377.57
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 17-AGUASCALIENTES,DIPUTADO LOCAL MR,C,PARTIDO VERDE ECOLOGISTA DE MÉXICO,PVEM,CARLOS JOSE CURIEL MENDEZ,19/04/2021,02/06/2021,31/03/2021 06:43:14 p.m.,ACTIVO,,729171.83,,,,,,80164.24,,,80164.24
PRELO-CAM-20/21,LOCAL,AGUASCALIENTES,Distrito 17-AGUASCALIENTES,DIPUTADO LOCAL MR,C,REDES SOCIALES PROGRESISTAS,RSPPPN,PABLO ABRAHAM RODRIGUEZ RAMIREZ,19/04/2021,02/06/2021,31/03/2021 06:52:07 p.m.,ACTIVO,,729171.83,,,164.8,,,,,,164.8
